# actor_table.tsv -- source of truth for data/procs.bin (regenerate with tools/gen_procs_bin.ps1)
#
# Columns (TAB-separated): id_hex <TAB> proc_name <TAB> friendly_name
#   id_hex      = TPHD runtime fpcNm proc id (from the rpx profile table @ 0x100034a0)
#   proc_name   = engine module name (d_a_*), authoritative
#   friendly_name = human name, auto-seeded from dusklight @brief; EDIT FREELY
# Lines starting with # are ignored. friendly_name may be blank.
0x022C	d_a_door_bossL5	Snowpeak Ruins Boss Door
0x022D	d_a_dshutter	Death Sword Shutter Gate
0x022E	d_a_door_spiral	
0x022F	d_a_tag_chgrestart	
0x0230	d_a_tag_setrestart	
0x0231	d_a_andsw	
0x0232	d_a_andsw2	
0x0233	d_a_myna	Trill
0x0234	d_a_npc_gnd	Ganondorf
0x0235	d_a_npc_gra	Goron (Adult)
0x0236	d_a_npc_grc	Goron (Child)
0x0237	d_a_npc_grd	Gor Coron
0x0238	d_a_npc_grmc	Goron Child (Shopkeeper)
0x023A	d_a_npc_gro	Gor Ebizo
0x023B	d_a_npc_grr	Gor Liggs
0x023C	d_a_npc_grs	Gor Amoto
0x023D	d_a_npc_grz	Darbus
0x023E	d_a_npc_yamid	Twili (Fat)
0x023F	d_a_npc_yamit	Twili (Tall)
0x0240	d_a_npc_yamis	Twili (Short)
0x0241	d_a_npc_blue_ns	Shadow Beast (Twili)
0x0242	d_a_npc_kakashi	Scarecrow
0x0243	d_a_npc_kdk	Temporary Cutscene Guy?
0x0244	d_a_npc_aru	Fado
0x0245	d_a_npc_bans	Barnes
0x0246	d_a_npc_besu	Beth
0x0247	d_a_npc_bou	Mayor Bo
0x0248	d_a_npc_bouS	Mayor Bo (inside house)
0x0249	d_a_npc_clerka	Chudley
0x024A	d_a_npc_clerkb	Malver
0x024B	d_a_npc_clerkt	Ooccaa (City in the Sky Shop)
0x024C	d_a_npc_wrestler	Goron (Fat)
0x024D	d_a_tag_arena	
0x024E	d_a_tag_instruction	
0x024F	d_a_npc_doc	Dr. Borville
0x0250	d_a_npc_gwolf	Golden Wolf
0x0251	d_a_npc_len	Renado
0x0252	d_a_npc_lud	Luda
0x0253	d_a_npc_fairy_seirei	Fairy Spirit
0x0254	d_a_npc_fairy	Great Fairy
0x0255	d_a_npc_hanjo	Hanch
0x0256	d_a_npc_henna	Hena
0x0257	d_a_npc_henna0	Henna 0 (unused?)
0x0258	d_a_npc_hoz	Iza
0x0259	d_a_npc_jagar	Jaggle
0x025A	d_a_npc_kkri	Coro
0x025B	d_a_npc_kn	Hero's Shade
0x025C	d_a_obj_knBullet	Hero's Shade Energy Ball? (Knight Bullet)
0x025D	d_a_npc_knj	Sage
0x025E	d_a_npc_kolin	Colin
0x025F	d_a_npc_kolinb	Colin (Bedridden) / Ralis (Bedridden)
0x0260	d_a_npc_kyury	Pergie
0x0261	d_a_npc_maro	Malo
0x0262	d_a_npc_midp	Midna (True Form)
0x0263	d_a_npc_moi	Rusl
0x0264	d_a_npc_raca	Falbi
0x0265	d_a_npc_saru	Monkey NPC
0x0266	d_a_npc_seib	Faron Spirit
0x0267	d_a_npc_seic	Eldin Spirit
0x0268	d_a_npc_seid	Lanayru Spirit
0x0269	d_a_npc_seira	Sera
0x026A	d_a_npc_seira2	Sera (Shopkeeper)
0x026B	d_a_npc_seirei	Light Spirit Ordona
0x026C	d_a_npc_shaman	Fanadi
0x026D	d_a_npc_shop_maro	Malo (Shopkeeper)
0x026E	d_a_npc_sola	Soldier A (Castle Town?)
0x026F	d_a_npc_taro	Talo
0x0270	d_a_npc_pachi_besu	Beth (Slingshot Tutorial)
0x0271	d_a_npc_pachi_taro	Talo (Slingshot Tutorial)
0x0272	d_a_npc_pachi_maro	Malo (Slingshot Tutorial)
0x0273	d_a_tag_pachi	
0x0274	d_a_npc_the	Telma
0x0275	d_a_npc_tkj	Oocca
0x0276	d_a_npc_tks	Ooccoo
0x0277	d_a_npc_tkc	Ooccoo Jr.
0x0278	d_a_obj_tks	Ooccoo Jr. (small)
0x0279	d_a_npc_toby	Fyer
0x027A	d_a_npc_uri	Uli
0x027B	d_a_npc_yelia	Ilia
0x027C	d_a_npc_ykm	Yeto
0x027D	d_a_npc_ykw	Yeta
0x027E	d_a_npc_zanb	Zant Boss (Unused?)
0x027F	d_a_npc_zant	Zant
0x0280	d_a_npc_zelda	Zelda
0x0281	d_a_npc_zelR	Zelda (Cloaked & Hooded)
0x0282	d_a_npc_zelRo	Zelda (Cloaked)
0x0283	d_a_obj_zra_freeze	Zora (Frozen)
0x0284	d_a_npc_zrc	Ralis
0x0285	d_a_npc_zrz	Rutela
0x0286	d_a_obj_zraMark	Iza's River Ride Destructible Buoy
0x0287	d_a_npc_myna2	Plumm
0x0288	d_a_tag_myna2	
0x0289	d_a_npc_cdn3	Hylian Adult
0x028A	d_a_tag_schedule	
0x028B	d_a_tag_escape	
0x028C	d_a_npc_chat	NPC Chat
0x028D	d_a_npc_soldierA	Soldier A (Castle Town?)
0x028E	d_a_npc_soldierB	Soldier B (Castle Town?)
0x028F	d_a_passer_mng	Hylian Passerby Manager?
0x0290	d_a_npc_passer	Hylian Passerby
0x0291	d_a_npc_passer2	Low-Poly Hylian Passerby
0x0292	d_a_npc_post	Postman
0x0293	d_a_npc_pouya	Poe Merchant (Jovani?)
0x0294	d_a_formation_mng	
0x0295	d_a_npc_fguard	???
0x0296	d_a_guard_mng	Guard Manager?
0x0297	d_a_tag_guard	
0x0298	d_a_npc_guard	Guard (Hyrule Castle Town Guard?)
0x0299	d_a_npc_ash	Ashei
0x029A	d_a_npc_ashB	Ashei (Yeti Garb)
0x029B	d_a_npc_shad	Shad
0x029C	d_a_npc_rafrel	Auru
0x029D	d_a_npc_moir	Rusl (Resistance)
0x029E	d_a_npc_impal	Impaz
0x029F	d_a_npc_shoe	Soal
0x02A0	d_a_npc_doorboy	Door Boy (This isn't Soal?)
0x02A1	d_a_npc_prayer	Charlo
0x02A2	d_a_npc_kasi_hana	Hannah
0x02A3	d_a_npc_kasi_kyu	Kili
0x02A4	d_a_npc_kasi_mich	Misha
0x02A5	d_a_npc_drainSol	Drain Soldier (Hyrule Castle Sewer Soldier?)
0x02A6	d_a_npc_chin	Purlo
0x02A7	d_a_npc_ins	Agitha
0x02A8	d_a_npc_shop0	Shop 0?
0x02A9	d_a_npc_mk	
0x02AA	d_a_npc_p2	
0x02AB	d_a_kytag00	Twilight Tag 0
0x02AC	d_a_kytag01	Twilight Tag 1
0x02AD	d_a_kytag02	Twilight Tag 2
0x02AE	d_a_kytag03	Smell Effect Generation Tag
0x02AF	d_a_kytag04	Twilight Portal Tag
0x02B0	d_a_kytag05	Peep Hole Tag
0x02B1	d_a_kytag06	Weather Handler Tag
0x02B2	d_a_kytag07	Plight Setter Tag
0x02B3	d_a_kytag08	Fog Avoid Tag
0x02B4	d_a_kytag09	Twilight Film Tag
0x02B5	d_a_kytag10	Lava Particles Tag
0x02B6	d_a_kytag11	Time Control Tag
0x02B7	d_a_kytag12	Palace of Twilight - Dark Fog Tag
0x02B8	d_a_kytag13	Blowing Snow Tag
0x02B9	d_a_kytag14	Save Memory to File Tag
0x02BA	d_a_kytag15	Z Shake Tag
0x02BB	d_a_kytag16	Pikari Tag
0x02BC	d_a_kytag17	Light Mask Tag
0x02BD	d_a_ykgr	Floor Gravity On/Off
0x02BE	d_a_talk	Talk (Unused?)
0x02BF	d_a_obj_crope	Wolf Tightrope
0x02C0	d_a_obj_bombf	Bomb Flower
0x02C1	d_a_obj_bk_leaf	Baba Stem Leaf
0x02C2	d_a_tag_mhint	
0x02C3	d_a_tag_mmsg	
0x02C4	d_a_tag_mwait	
0x02C5	d_a_tag_mstop	Midna Stop Tag
0x02C6	d_a_tag_stream	
0x02C7	d_a_tag_sppath	
0x02C8	d_a_tag_wljump	
0x02C9	d_a_tag_TWgate	
0x02CA	d_a_tag_Lv6Gate	
0x02CB	d_a_tag_Lv7Gate	
0x02CC	d_a_tag_Lv8Gate	
0x02CD	d_a_tag_theB_hint	
0x02CE	d_a_tag_assistance	
0x02CF	d_a_demo00	Cutscene
0x02D0	d_a_tag_camera	
0x02D1	d_a_tag_chkpoint	
0x02D2	d_a_tag_event	
0x02D3	d_a_tag_evt	
0x02D4	d_a_tag_telop	
0x02D5	d_a_tag_howl	
0x02D6	d_a_tag_msg	
0x02D7	d_a_tag_lantern	
0x02D8	d_a_tag_mist	
0x02D9	d_a_dmidna	Dying Midna (White Midna)
0x02DB	d_a_vrbox	VR Box
0x02DC	d_a_vrbox2	VR Box 2
0x02DD	d_a_bg	Background
0x02DE	d_a_set_bgobj	Set Background Object
0x02DF	d_a_bg_obj	Moving Background Obj?
0x02E0	d_a_mirror	Mirror
0x02E1	d_a_movie_player	Movie Player
0x02E2	d_a_title	Title Logo
0x02E3	d_a_fr	Frog
0x02E4	d_a_econt	Encounter
0x02E5	d_a_mg_rod	Fishing Rod
0x02E6	d_a_e_arrow	Enemy Arrow
0x02E7	d_a_bullet	Bullet (Unused?)
0x02E8	d_a_swhit0	Crystal Switch (?)
0x02E9	d_a_e_th_ball	Darkhammer Ball and Chain
0x02EA	d_a_tag_evtarea	
0x02EB	d_a_tag_evtmsg	
0x02EC	d_a_tag_kmsg	
0x02ED	d_a_tag_push	
0x02EE	d_a_e_mk_bo	Ook's Boomerang
0x02EF	d_a_e_mm_mt	Helmasaur Shell
0x02F0	d_a_obj_kbox	(Kakariko?) Crate
0x02F1	d_a_obj_fw	Firewood
0x02F2	d_a_b_gos	Goron Golem (small)
0x02F3	d_a_obj_ystone	??? (Shadow Stone?)
0x02F4	d_a_mant	Ganondorf's Cloak
0x02F5	d_a_crod	Dominion Rod
0x02F6	d_a_obj_pleaf	Ordon Pumpkin Vine
0x02F7	d_a_obj_kbacket	(Kakariko?) Bucket
0x02F8	d_a_obj_yel_bag	Ilia's Bag
0x02F9	d_a_obj_pumpkin	Ordon Village Pumpkin
0x02FA	d_a_obj_automata	Falbi's Music Box
0x02FB	d_a_obj_gadget	Gadget
0x02FC	d_a_obj_kago	Basket
0x02FD	d_a_obj_carry	Carryable Object
0x02FE	d_a_obj_stone	Small / Large Stones
0x02FF	d_a_obj_hb	Huge Baba Seed
0x0300	d_a_npc_inko	Inko (Hena's Bird)
0x0301	d_a_bd	Bird
0x0302	d_a_obj_eff	Object Effect?
0x0305	d_a_e_bi	Bomb Insect
0x0306	d_a_e_bi_leaf	Bomb Insect - Leaf
0x0307	d_a_startAndGoal	
0x0308	d_a_npc_df	Dragonfly
0x0309	d_a_arrow	Arrow
0x030A	d_a_path_line	
0x030B	d_a_tag_allmato	
0x030C	d_a_obj_timer	Timer
0x030D	d_a_scene_exit	Scene Exit
0x0310	d_a_suspend	Suspend
0x0311	d_a_grass	Grass
